"income","spread","loan.amount","high.rate","black","woman"
103,0,200,0,0,0
53,0,174,0,0,0
48,0,215,0,0,1
83,0,155,0,0,1
200,3.67,482,1,0,0
43,0,120,0,0,1
42,0,120,0,0,1
71,0,185,0,0,1
78,0,65,0,0,1
216,0,350,0,0,0
259,0,740,0,0,1
50,0,167,0,0,1
90,0,100,0,0,0
364,0,417,0,0,0
77,0,182,0,0,0
218,0,636,0,0,0
224,0,322,0,0,0
310,0,230,0,0,0
166,0,200,0,0,0
34,0,143,0,0,0
43,0,100,0,0,1
142,0,300,0,0,0
675,0,408,0,0,0
106,0,266,0,0,1
450,0,528,0,0,0
410,0,285,0,0,0
71,0,175,0,0,0
92,0,295,0,0,0
265,0,600,0,0,0
207,3.59,208,1,0,0
42,0,179,0,0,0
116,0,280,0,0,0
108,0,352,0,0,0
95,0,270,0,0,0
63,0,187,0,0,0
124,3.02,287,1,0,0
80,0,227,0,0,0
122,0,271,0,0,0
68,0,356,0,0,0
35,0,158,0,0,0
52,3.24,200,1,0,0
75,0,206,0,0,0
144,0,284,0,0,0
411,0,143,0,0,0
93,0,270,0,0,0
29,0,124,0,0,1
86,0,193,0,0,0
78,0,178,0,0,0
51,0,171,0,0,0
87,0,191,0,0,0
35,0,87,0,0,0
80,3.14,177,1,0,0
90,0,168,0,0,0
54,0,165,0,0,1
57,0,100,0,0,0
77,0,135,0,0,0
69,0,156,0,0,1
26,0,146,0,0,0
145,0,248,0,0,0
200,0,95,0,0,0
1517,0,243,0,0,0
424,0,243,0,0,1
82,0,229,0,0,0
40,0,152,0,0,0
73,0,280,0,0,0
110,0,237,0,0,1
92,0,199,0,0,1
57,0,208,0,0,0
122,0,590,0,0,0
77,0,206,0,0,0
347,0,600,0,0,1
47,0,154,0,0,1
200,0,417,0,0,0
117,0,311,0,0,0
158,0,260,0,0,0
51,0,193,0,0,0
64,0,174,0,0,0
81,10.03,47,1,0,1
81,0,190,0,0,1
111,0,275,0,0,1
71,0,188,0,0,0
65,0,169,0,0,0
50,0,208,0,0,0
164,0,405,0,0,0
234,0,650,0,0,0
48,0,200,0,0,0
555,3.07,240,1,0,0
124,0,160,0,0,0
300,0,680,0,0,0
26,0,39,0,0,1
53,0,164,0,0,0
134,0,90,0,0,0
336,0,790,0,0,0
116,0,361,0,0,1
192,0,286,0,0,0
210,0,200,0,0,1
240,0,611,0,0,0
60,0,160,0,0,0
92,0,135,0,0,0
51,0,168,0,0,1
29,0,145,0,0,1
51,0,184,0,0,1
87,0,160,0,0,0
81,0,181,0,0,0
46,0,137,0,0,1
68,0,148,0,0,0
61,0,220,0,0,0
84,0,234,0,0,0
300,0,520,0,0,0
200,0,250,0,0,0
500,0,130,0,0,0
69,0,231,0,0,0
75,0,101,0,0,1
420,0,800,0,0,0
103,0,169,0,0,0
108,0,175,0,0,1
55,0,225,0,0,0
110,0,368,0,0,1
55,0,101,0,0,0
19,0,63,0,0,1
68,0,220,0,0,0
141,0,347,0,0,1
97,0,58,0,0,0
64,0,233,0,0,0
710,0,417,0,0,0
236,0,332,0,0,1
225,0,408,0,0,0
40,0,70,0,0,0
94,3.08,206,1,0,0
117,0,360,0,0,1
66,0,194,0,0,0
330,0,380,0,0,0
89,0,210,0,1,0
132,0,271,0,0,0
96,0,168,0,0,0
515,0,243,0,0,0
515,0,243,0,0,0
300,0,274,0,1,0
300,0,278,0,1,0
117,0,274,0,0,0
162,0,276,0,0,0
101,0,285,0,1,0
120,0,277,0,0,0
155,0,278,0,0,1
120,0,278,0,0,0
136,0,292,0,0,0
100,0,273,0,1,1
120,0,279,0,0,0
244,0,273,0,0,0
180,0,278,0,0,0
174,0,268,0,0,1
120,0,278,0,0,0
126,0,172,0,0,1
434,0,246,0,0,0
52,0,144,0,0,1
98,0,220,0,0,0
187,0,110,0,0,0
86,0,127,0,0,0
150,0,416,0,0,0
55,0,130,0,0,1
344,0,585,0,0,1
97,0,150,0,0,1
42,0,100,0,0,0
120,0,98,0,0,0
125,0,272,0,0,0
86,0,352,0,0,0
170,0,374,0,0,0
57,0,248,0,0,0
292,0,164,0,0,0
108,0,244,0,0,0
400,0,200,0,0,0
30,0,90,0,0,0
143,0,272,0,0,0
598,0,459,0,0,0
411,0,467,0,0,0
301,0,417,0,0,0
350,0,541,0,0,0
180,0,500,0,0,0
700,0,541,0,0,0
336,0,397,0,0,0
327,0,200,0,0,0
127,0,116,0,0,0
73,0,200,0,0,0
173,0,323,0,0,0
118,0,261,0,0,0
121,0,400,0,0,0
89,0,164,0,0,0
230,0,341,0,0,1
94,0,405,0,0,0
87,0,200,0,0,1
227,0,417,0,0,0
339,0,481,0,0,0
324,0,241,0,0,0
225,8.03,125,1,0,1
225,0,417,0,0,1
128,0,149,0,0,0
200,0,275,0,0,0
69,0,155,0,0,0
68,0,214,0,0,0
114,3.07,259,1,1,1
49,0,165,0,0,0
120,0,100,0,0,0
32,3.65,130,1,0,1
29,0,120,0,0,0
130,0,65,0,0,0
54,0,159,0,0,1
250,0,149,0,0,0
300,0,174,0,0,1
113,0,299,0,0,1
96,3.09,273,1,0,0
103,0,167,0,0,1
44,3.38,160,1,0,1
31,0,110,0,1,1
55,3.19,195,1,1,0
200,0,224,0,0,0
200,0,224,0,0,0
276,0,224,0,0,0
276,0,224,0,0,0
41,0,160,0,0,1
89,0,215,0,1,0
65,0,168,0,0,0
163,0,216,0,0,1
179,0,224,0,0,0
179,0,224,0,0,0
220,0,224,0,0,0
220,0,224,0,0,0
49,3.15,169,1,0,0
44,0,133,0,0,1
549,0,512,0,0,0
60,0,284,0,0,0
26,0,78,0,0,0
141,0,115,0,0,0
186,0,620,0,0,0
320,0,398,0,0,0
250,0,397,0,0,0
65,0,120,0,0,0
82,0,203,0,0,0
134,0,261,0,0,0
134,11.61,65,1,0,0
93,0,252,0,0,1
75,0,273,0,0,1
102,4.34,310,1,0,0
251,0,214,0,0,0
510,0,680,0,0,1
160,0,290,0,0,0
80,3.82,221,1,0,1
34,0,169,0,0,1
99,0,200,0,0,0
57,0,110,0,0,0
71,0,302,0,0,0
305,0,383,0,0,0
316,0,756,0,0,0
204,0,395,0,0,0
250,0,404,0,0,0
120,0,259,0,0,0
258,0,400,0,0,0
75,0,213,0,0,1
360,0,417,0,0,0
165,0,200,0,0,0
238,0,397,0,0,1
1860,0,475,0,0,0
300,0,439,0,0,0
288,0,920,0,0,0
276,0,400,0,0,0
1478,0,1000,0,0,0
1908,0,1000,0,0,0
238,0,372,0,0,0
408,0,537,0,0,0
664,0,1600,0,0,0
161,0,364,0,0,0
170,0,391,0,0,0
309,0,417,0,0,0
165,0,356,0,0,0
360,0,960,0,0,0
447,0,742,0,0,0
258,0,505,0,0,1
54,0,140,0,0,1
243,0,380,0,0,0
190,0,200,0,0,0
135,0,417,0,0,0
678,0,1425,0,0,0
197,0,150,0,0,0
557,0,488,0,0,0
1402,0,182,0,0,0
248,0,240,0,0,0
298,0,238,0,0,0
148,0,400,0,0,0
260,0,409,0,0,1
31,0,230,0,0,0
111,0,180,0,0,0
65,0,265,0,0,0
90,0,308,0,0,1
184,0,352,0,0,0
113,0,417,0,0,0
222,0,359,0,0,0
120,0,349,0,0,0
68,0,155,0,0,0
60,0,130,0,0,0
1939,0,822,0,0,0
79,0,293,0,0,0
194,0,160,0,0,0
208,0,260,0,0,0
130,0,323,0,0,0
233,0,600,0,0,0
118,0,608,0,0,0
94,0,237,0,0,0
57,0,300,0,0,0
400,0,271,0,0,1
345,0,242,0,0,0
83,0,287,0,0,0
280,0,304,0,0,0
187,0,346,0,0,0
267,0,1000,0,0,0
617,0,584,0,0,0
134,0,375,0,0,0
396,0,469,0,0,0
220,0,173,0,0,0
135,0,500,0,0,0
204,0,204,0,0,1
203,0,215,0,0,0
62,3.39,149,1,0,0
800,0,1200,0,0,0
274,0,560,0,0,0
650,0,1500,0,0,0
404,0,1000,0,0,0
178,0,150,0,0,0
41,3.65,121,1,0,0
71,4.94,123,1,0,0
61,4.52,140,1,0,0
42,3.65,144,1,0,1
83,3.24,176,1,0,0
61,3.61,204,1,0,0
60,5.06,156,1,0,0
70,4.62,176,1,0,1
44,4.73,162,1,0,0
63,5.13,181,1,0,0
83,4.64,228,1,0,0
76,4.98,218,1,0,0
96,3.64,208,1,0,0
47,3.45,192,1,0,0
78,4.57,230,1,0,0
64,4.93,211,1,0,0
60,3.64,237,1,0,0
54,4.03,211,1,0,0
75,4.47,247,1,0,0
27,4.19,106,1,0,0
123,7.78,156,1,1,0
92,7.4,265,1,0,1
144,5.36,132,1,0,0
80,5.19,182,1,0,0
80,5.78,46,1,0,0
142,6.1,273,1,0,0
142,8.07,68,1,0,0
86,5.6,147,1,0,0
86,6.65,37,1,0,0
60,5.84,189,1,1,1
60,7.1,47,1,1,1
59,6.76,183,1,0,1
32,3.19,128,1,0,0
144,5.51,475,1,0,1
91,4.89,222,1,0,1
91,6.7,56,1,0,1
141,5.29,46,1,0,0
141,5.06,184,1,0,0
328,5.76,728,1,1,0
251,4.74,369,1,0,0
251,5.53,92,1,0,0
69,6.61,43,1,0,0
69,3.59,173,1,0,0
62,8.12,215,1,0,0
98,6.95,244,1,0,0
98,8.34,61,1,0,0
40,6.33,187,1,0,1
92,6.57,158,1,0,0
92,7.15,40,1,0,0
71,6.55,196,1,0,0
130,4.06,140,1,0,1
72,0,200,0,0,1
102,3.89,146,1,0,0
46,0,150,0,0,0
129,0,81,0,0,0
123,8.26,95,1,0,0
99,8.47,81,1,0,0
90,6.29,70,1,0,0
68,4.57,155,1,0,0
90,6.68,279,1,0,0
210,3.29,196,1,0,1
52,6.02,184,1,0,0
52,6.2,46,1,0,0
62,5.93,176,1,0,0
62,7.38,44,1,0,0
71,7.46,42,1,0,0
71,6.31,167,1,0,0
72,6.25,176,1,0,0
72,6.69,44,1,0,0
55,0,104,0,0,0
55,0,20,0,0,0
109,7.83,364,1,0,1
73,6.54,232,1,0,0
73,6.35,58,1,0,0
210,3.3,194,1,0,1
86,4.74,214,1,0,0
42,6.61,152,1,0,1
42,5.12,38,1,0,1
59,0,208,0,0,1
123,0,214,0,0,0
102,3.97,362,1,0,0
220,0,400,0,0,0
71,0,195,0,0,0
53,0,208,0,0,0
32,0,130,0,0,1
34,0,170,0,1,0
389,0,300,0,0,0
114,0,248,0,0,1
385,0,77,0,0,0
385,0,14,0,0,0
385,0,68,0,0,0
191,3.5,74,1,0,0
70,0,125,0,0,0
137,0,312,0,0,0
279,0,192,0,0,0
78,6.12,64,1,1,1
188,0,160,0,0,0
150,0,110,0,0,0
150,0,110,0,0,0
150,0,110,0,0,0
468,0,150,0,0,0
354,0,319,0,0,0
45,0,90,0,1,0
102,0,13,0,0,0
94,0,108,0,0,0
75,0,187,0,0,0
63,0,60,0,0,0
119,0,183,0,0,0
241,0,825,0,0,0
47,0,112,0,0,0
101,0,279,0,0,0
261,0,930,0,0,0
275,0,417,0,0,0
300,0,348,0,0,0
186,0,460,0,0,0
186,8.74,86,1,0,0
121,0,525,0,0,0
72,0,140,0,0,1
111,0,54,0,0,1
555,0,760,0,0,0
89,0,291,0,0,0
158,0,270,0,0,0
239,0,880,0,0,0
210,0,417,0,0,1
234,0,417,0,0,1
286,0,417,0,0,0
111,0,417,0,0,0
321,0,481,0,0,0
286,0,83,0,0,0
200,0,417,0,0,0
200,0,35,0,0,0
930,0,417,0,0,0
930,0,52,0,0,0
150,0,417,0,0,0
289,0,528,0,0,0
420,0,594,0,0,1
400,0,400,0,0,0
74,0,165,0,0,0
155,4.47,183,1,0,0
51,0,170,0,0,1
110,0,139,0,0,0
60,0,186,0,0,1
46,0,110,0,0,0
192,0,163,0,0,0
90,0,239,0,0,0
326,0,680,0,0,1
180,0,399,0,0,0
333,0,488,0,0,0
521,0,450,0,0,0
153,0,225,0,0,1
66,0,126,0,0,1
66,6.13,31,1,0,1
114,0,280,0,0,0
50,0,158,0,0,1
360,0,464,0,0,0
160,0,250,0,0,0
144,0,173,0,0,0
156,0,292,0,0,0
300,0,600,0,0,1
724,0,1668,0,0,0
1023,0,1900,0,0,0
130,0,49,0,0,0
85,0,209,0,0,0
662,0,329,0,0,1
180,6.44,256,1,0,0
120,4.52,269,1,0,0
354,0,1037,0,0,0
420,0,586,0,0,0
72,0,120,0,0,1
276,0,300,0,0,0
288,0,184,0,0,0
90,0,74,0,0,0
90,0,296,0,0,0
58,0,285,0,0,0
240,0,240,0,0,0
120,4.33,650,1,0,1
68,0,350,0,0,0
650,0,180,0,0,0
87,0,281,0,0,0
33,0,160,0,0,0
434,0,1544,0,0,0
1577,0,400,0,0,0
1762,0,599,0,0,0
799,0,1300,0,0,0
349,0,830,0,0,0
127,0,308,0,0,0
753,0,478,0,0,0
99,0,348,0,0,0
194,0,200,0,0,0
240,0,500,0,0,0
250,0,456,0,0,0
52,0,184,0,0,0
144,0,79,0,0,0
180,0,134,0,0,0
60,0,150,0,0,1
87,0,280,0,0,0
466,0,528,0,0,0
203,3.49,146,1,0,0
144,3.19,319,1,0,0
146,0,365,0,0,0
198,0,260,0,0,0
132,3.12,550,1,0,0
127,0,544,0,0,0
233,0,585,0,0,0
118,3.9,450,1,0,0
61,0,175,0,0,0
50,0,119,0,0,0
123,0,215,0,0,0
159,0,384,0,0,0
17,0,153,0,1,0
125,0,172,0,0,1
182,0,315,0,1,0
78,0,131,0,0,0
47,0,183,0,0,1
112,0,50,0,0,0
195,0,300,0,0,0
64,0,66,0,0,0
150,0,250,0,0,0
61,0,100,0,0,0
100,0,309,0,0,0
53,0,142,0,0,1
100,0,100,0,0,0
237,0,476,0,0,0
90,0,90,0,0,1
261,0,292,0,0,0
104,0,350,0,0,0
277,0,248,0,0,0
533,0,236,0,0,0
533,0,256,0,0,0
72,0,337,0,0,0
305,0,1039,0,0,0
293,0,186,0,0,0
67,0,263,0,0,0
288,0,496,0,0,0
84,0,182,0,0,0
66,0,85,0,0,1
127,0,200,0,0,0
42,0,115,0,0,0
36,0,52,0,0,1
40,0,115,0,0,0
37,0,124,0,0,0
283,0,600,0,0,0
350,0,950,0,0,0
551,0,750,0,0,0
218,4.96,404,1,0,0
72,0,417,0,0,0
104,0,292,0,0,0
163,0,232,0,0,0
46,0,75,0,0,1
176,0,133,0,0,0
58,0,100,0,0,0
25,0,70,0,0,1
26,0,70,0,0,0
90,0,100,0,0,1
102,0,100,0,0,1
180,0,600,0,0,0
209,0,140,0,0,0
125,0,300,0,0,0
43,0,358,0,0,1
66,0,155,0,0,1
113,0,350,0,0,0
72,0,280,0,0,0
30,0,124,0,0,1
100,0,284,0,0,0
99,0,166,0,0,1
76,0,250,0,0,0
87,0,184,0,0,1
80,0,272,0,0,1
62,0,323,0,0,0
38,0,170,0,0,0
135,0,234,0,0,0
111,0,210,0,0,0
303,0,200,0,0,0
208,0,70,0,0,0
105,0,300,0,0,1
53,0,179,0,0,1
249,0,360,0,0,0
100,0,150,0,0,0
48,0,65,0,0,0
62,0,129,0,0,0
143,0,256,0,0,0
63,0,143,0,0,1
57,0,200,0,0,0
175,0,287,0,0,1
385,0,475,0,0,0
179,0,288,0,0,0
202,0,350,0,0,0
50,0,212,0,0,1
191,0,125,0,0,0
228,0,148,0,0,0
108,0,286,0,0,1
314,0,216,0,0,0
426,0,310,0,0,0
278,0,380,0,0,0
224,0,196,0,0,0
74,0,168,0,0,0
177,0,162,0,0,0
123,0,340,0,0,1
140,0,412,0,0,1
199,0,350,0,0,0
183,3.51,487,1,0,1
93,4.51,155,1,0,0
288,3.28,218,1,0,0
35,0,75,0,0,1
128,4.24,165,1,0,0
186,4.36,188,1,0,0
24,0,300,0,0,0
104,3.29,405,1,0,0
37,0,189,0,0,1
88,3.93,190,1,0,0
160,4.1,138,1,1,0
99,0,300,0,0,0
304,0,376,0,0,0
175,3.25,412,1,0,0
180,3.39,134,1,0,0
104,3.22,275,1,0,1
78,0,147,0,0,0
218,3.37,339,1,0,0
169,3.92,316,1,0,0
59,0,261,0,0,0
40,0,222,0,0,0
144,0,164,0,0,1
126,4.16,148,1,0,1
120,0,350,0,0,0
106,3.86,385,1,0,1
46,0,118,0,0,1
25,0,80,0,0,0
289,0,180,0,0,0
37,0,172,0,1,1
222,3.29,650,1,0,1
40,0,188,0,0,1
90,0,167,0,0,1
58,3.5,193,1,0,0
59,4.26,213,1,1,0
52,0,176,0,0,1
37,0,177,0,0,0
43,0,191,0,1,1
26,0,90,0,0,0
52,4.04,180,1,0,0
44,0,100,0,0,1
86,3.85,170,1,0,1
276,0,192,0,0,0
180,0,479,0,1,0
111,3.59,270,1,0,0
139,3.11,348,1,0,0
265,0,400,0,0,1
210,0,388,0,0,0
108,0,413,0,0,0
104,3.02,96,1,1,0
72,3.19,180,1,0,0
70,0,235,0,0,0
344,0,269,0,0,0
101,3.14,221,1,0,0
29,0,88,0,0,1
29,0,112,0,0,1
130,0,304,0,0,1
120,0,158,0,0,1
52,0,134,0,0,1
70,0,144,0,0,1
126,3.2,81,1,0,0
69,0,113,0,0,0
181,0,148,0,0,0
120,3.39,274,1,0,0
91,3.26,236,1,0,1
126,0,200,0,0,1
61,0,110,0,0,1
104,0,128,0,0,1
81,0,176,0,0,0
144,0,170,0,0,1
149,0,158,0,0,0
120,0,285,0,0,0
163,3.03,210,1,0,0
80,0,155,0,0,1
84,0,288,0,0,0
192,3.09,228,1,0,1
112,0,175,0,0,1
121,3.1,257,1,1,0
49,0,84,0,0,1
120,0,224,0,0,0
36,3.19,117,1,0,0
142,0,257,0,0,1
170,0,236,0,0,0
144,0,179,0,0,0
102,0,79,0,0,0
88,0,220,0,0,1
117,0,126,0,0,1
132,0,256,0,0,0
480,3.51,130,1,0,0
240,3.19,266,1,0,1
177,0,214,0,0,0
123,0,240,0,0,1
1766,0,632,0,0,1
63,0,210,0,0,0
166,0,150,0,0,0
255,0,256,0,0,0
146,0,172,0,0,0
62,0,120,0,0,0
51,0,155,0,0,0
77,0,160,0,0,0
135,3.21,145,1,0,0
90,0,184,0,0,0
34,3.51,51,1,0,1
104,0,298,0,0,1
191,3.22,247,1,0,1
75,0,179,0,0,1
222,0,270,0,1,0
1200,0,512,0,0,0
289,0,698,0,0,0
108,0,180,0,0,1
420,3.05,311,1,0,1
110,3.14,234,1,0,0
120,0,280,0,0,1
211,3.09,263,1,0,0
49,0,192,0,0,1
130,0,67,0,0,0
60,0,118,0,0,0
55,0,111,0,0,0
117,0,126,0,0,1
68,3.15,150,1,0,0
180,0,225,0,0,0
163,0,206,0,0,1
168,3,312,1,0,0
115,3.12,250,1,0,0
64,0,112,0,0,0
54,0,115,0,0,1
298,3.56,249,1,0,0
840,3.18,530,1,0,0
1002,0,263,0,0,0
162,0,225,0,0,1
270,3.03,164,1,0,0
50,3.19,125,1,0,0
90,0,180,0,0,0
540,0,395,0,0,0
252,3.1,289,1,0,0
123,3.29,120,1,0,0
120,0,221,0,0,0
480,3,750,1,0,1
203,0,409,0,0,0
234,3.12,328,1,1,1
144,0,285,0,0,0
212,3.3,435,1,0,0
252,3.4,465,1,1,0
51,3.13,127,1,0,1
178,0,457,0,0,0
170,0,108,0,0,1
84,0,235,0,0,0
144,0,140,0,0,0
33,3.18,139,1,0,1
234,3.21,184,1,0,0
228,0,118,0,0,0
144,0,188,0,0,0
144,0,211,0,1,1
58,3.19,140,1,0,0
150,0,232,0,0,0
66,3.23,107,1,0,0
36,3.66,108,1,0,0
72,3.24,204,1,0,0
194,0,224,0,0,0
151,0,330,0,0,0
156,0,396,0,0,0
310,0,648,0,0,1
42,0,132,0,0,1
156,3.06,472,1,0,0
90,0,130,0,0,0
348,3.26,218,1,0,0
636,0,785,0,0,0
109,0,184,0,0,0
90,0,200,0,0,1
108,0,417,0,0,1
168,0,162,0,0,0
144,0,202,0,0,0
261,0,173,0,0,0
300,0,500,0,0,0
648,3.07,863,1,0,0
218,0,200,0,0,0
252,3.15,337,1,0,0
552,0,516,0,0,0
420,0,726,0,0,0
113,3.08,320,1,0,1
42,0,69,0,0,1
682,0,1225,0,0,0
41,0,111,0,0,1
34,0,153,0,0,1
22,0,76,0,0,1
37,0,142,0,0,1
38,0,168,0,1,1
20,0,57,0,0,0
26,0,75,0,0,1
29,0,83,0,0,0
32,0,85,0,0,0
37,0,100,0,1,1
58,0,215,0,0,1
76,0,353,0,0,0
39,0,100,0,1,1
22,0,131,0,0,1
69,0,208,0,1,0
225,0,592,0,0,0
26,0,118,0,0,1
25,0,80,0,0,0
29,0,92,0,0,0
87,0,224,0,0,0
79,0,190,0,0,0
102,0,160,0,0,0
250,0,316,0,0,0
300,0,130,0,0,0
181,0,300,0,0,0
207,0,125,0,0,1
130,0,200,0,0,0
258,0,395,0,0,0
104,0,159,0,0,1
47,0,123,0,0,0
238,0,613,0,0,0
108,0,263,0,0,0
183,0,200,0,0,0
127,0,102,0,0,0
446,0,250,0,0,0
72,0,168,0,0,1
126,0,222,0,0,0
285,0,1000,0,0,0
291,0,365,0,0,0
291,0,46,0,0,0
123,0,388,0,0,0
395,0,325,0,0,0
173,0,400,0,0,0
60,0,243,0,0,0
80,0,94,0,0,1
115,0,194,0,0,1
152,0,285,0,0,0
202,0,259,0,0,0
408,0,1000,0,0,0
82,0,264,0,0,0
516,0,750,0,0,0
77,0,300,0,0,0
126,0,359,0,0,0
69,0,100,0,0,1
163,0,424,0,0,0
175,0,252,0,0,0
326,0,628,0,0,0
788,0,970,0,0,0
109,0,380,0,0,0
488,0,472,0,0,0
488,0,472,0,0,0
157,0,128,0,0,0
85,4.91,218,1,0,1
95,6.67,63,1,1,1
95,6.14,252,1,1,1
85,6.15,306,1,0,0
103,6.66,300,1,0,0
96,7.22,218,1,0,0
67,5.55,215,1,0,0
74,6.49,196,1,1,0
123,4.42,252,1,1,0
79,0,331,0,0,0
70,3.44,176,1,0,0
141,5.29,337,1,0,0
108,0,206,0,0,0
108,6.63,39,1,0,0
53,0,206,0,0,0
72,3.16,209,1,0,0
38,0,216,0,0,0
118,0,170,0,0,1
52,0,173,0,0,0
85,0,191,0,0,0
85,5.2,48,1,0,0
62,0,170,0,0,0
60,0,138,0,0,1
80,0,170,0,0,0
68,0,225,0,0,0
240,3.26,208,1,1,1
180,0,179,0,0,1
240,8.75,39,1,1,1
153,0,235,0,0,0
64,0,138,0,0,1
42,0,153,0,0,1
110,0,211,0,0,0
116,0,219,0,0,0
113,0,275,0,0,0
300,4.24,258,1,1,0
300,4.19,255,1,1,0
181,0,126,0,0,0
32,0,85,0,0,0
181,0,128,0,0,0
181,0,118,0,0,0
63,0,176,0,0,0
54,0,156,0,0,1
66,8.22,37,1,0,0
66,0,196,0,0,0
168,7.06,36,1,0,0
168,0,192,0,0,0
72,0,100,0,0,1
87,0,27,0,0,0
87,0,216,0,0,0
73,3,239,1,1,1
36,0,140,0,0,0
66,3.41,183,1,0,0
54,0,239,0,1,0
40,0,178,0,0,1
118,6.17,48,1,0,0
118,0,191,0,0,0
80,0,184,0,0,0
80,5.13,23,1,0,0
33,0,157,0,0,0
36,0,185,0,1,1
175,0,225,0,0,1
29,0,178,0,1,0
61,0,165,0,0,1
104,3.12,233,1,0,0
60,0,169,0,0,0
102,0,159,0,0,1
102,9.51,40,1,0,1
45,0,154,0,0,1
43,0,161,0,0,0
82,0,172,0,0,0
82,5.79,20,1,0,0
67,0,243,0,0,1
31,0,170,0,0,0
133,0,210,0,1,0
123,0,162,0,0,0
123,6.81,30,1,0,0
49,0,213,0,0,0
75,6.3,26,1,0,0
133,7.21,12,1,1,0
41,0,158,0,1,1
67,0,217,0,1,0
58,0,186,0,0,1
66,3.25,128,1,0,0
66,7.45,32,1,0,0
35,0,159,0,0,1
45,0,178,0,0,1
53,0,50,0,0,0
40,0,224,0,0,0
50,0,193,0,0,0
60,0,188,0,0,0
68,0,144,0,0,1
62,3.58,217,1,0,1
65,0,197,0,1,0
204,5.07,121,1,1,0
385,0,45,0,0,0
303,0,114,0,0,0
215,5.76,200,1,0,1
74,6.75,39,1,0,0
74,0,157,0,0,0
78,5.47,184,1,0,0
78,6.16,46,1,0,0
106,7.77,196,1,0,0
43,8.13,27,1,0,0
43,5.87,108,1,0,0
480,6.89,51,1,0,0
122,6.56,157,1,0,0
122,6.56,157,1,0,0
58,6.56,138,1,0,0
122,6.57,147,1,0,0
122,6.56,157,1,0,0
53,8.23,37,1,1,1
53,5.39,150,1,1,1
34,6.16,84,1,0,0
34,7.99,21,1,1,0
60,5.84,108,1,0,0
60,6.16,27,1,0,0
222,3.53,164,1,0,0
99,6.26,218,1,0,1
660,4.02,212,1,0,0
232,5.83,144,1,0,0
232,6.08,36,1,0,0
340,5.09,528,1,0,0
340,6.04,132,1,0,0
45,6.76,98,1,0,0
69,6.15,219,1,0,0
144,3.2,291,1,0,0
60,5.52,172,1,0,0
60,7.02,43,1,0,0
65,5.63,208,1,0,1
80,5.92,166,1,0,0
80,6.15,41,1,0,0
62,5.52,168,1,0,1
62,6.01,42,1,0,1
65,6.08,249,1,0,1
128,6.25,314,1,0,0
98,5.97,399,1,0,0
93,8.25,245,1,0,1
127,5.2,448,1,0,1
127,8.56,112,1,0,1
59,6.5,239,1,0,0
86,7.85,130,1,0,0
856,5.5,520,1,0,0
87,0,156,0,0,0
87,5.87,39,1,0,0
57,6.36,245,1,1,1
42,5.87,164,1,0,0
42,8.85,41,1,0,0
49,5.33,217,1,0,1
49,8.28,54,1,0,1
96,5.75,169,1,1,0
96,7.8,42,1,1,0
89,6.86,208,1,0,0
168,5.35,440,1,0,1
168,8.07,110,1,0,1
73,5.87,48,1,0,1
73,5.54,192,1,0,1
51,5.88,190,1,0,0
51,7.69,47,1,0,0
57,6.49,234,1,0,1
40,5.05,190,1,0,0
62,6.82,54,1,0,0
62,3.66,216,1,0,0
40,5.13,47,1,0,0
97,5.81,212,1,0,0
97,8.12,53,1,0,0
71,6.73,213,1,0,1
81,5.05,47,1,0,0
81,5.53,188,1,0,0
46,5.33,194,1,1,0
46,5.99,49,1,1,0
50,7.64,42,1,0,0
50,5.9,170,1,0,0
89,5.87,208,1,0,1
89,8.85,52,1,0,1
79,7.87,46,1,0,1
79,5.74,184,1,0,1
103,5.75,178,1,0,0
103,6.5,45,1,0,0
82,6.74,267,1,0,0
72,5.94,136,1,0,0
72,8.32,34,1,0,0
50,6.4,157,1,0,1
62,5.68,175,1,0,1
102,6.16,239,1,0,0
28,5.58,29,1,0,0
82,6.05,288,1,0,0
82,8.47,72,1,0,0
113,5.49,175,1,0,0
88,7.06,196,1,0,0
519,6.06,284,1,0,0
49,6.29,158,1,0,0
51,5.34,150,1,0,0
51,7.35,37,1,0,0
78,7.61,36,1,0,1
78,5.64,144,1,0,1
77,5.74,170,1,0,0
40,7.18,42,1,0,0
40,6.4,119,1,0,0
38,6.74,195,1,0,1
59,7.36,35,1,0,1
59,5.35,140,1,0,1
121,6.7,333,1,0,0
127,6,313,1,0,0
127,8.5,78,1,0,0
60,5.69,160,1,0,0
60,7.4,40,1,0,0
78,5.29,168,1,0,0
78,5.2,42,1,0,0
85,7.08,256,1,0,1
118,5.79,270,1,0,0
118,7.59,68,1,0,0
74,6.85,325,1,0,0
74,7.61,58,1,0,1
74,5.88,231,1,0,1
59,6.17,245,1,1,0
38,6.7,154,1,0,0
60,5.99,92,1,0,1
102,5.42,176,1,0,0
102,5.96,44,1,0,0
84,5.82,268,1,0,0
84,8.87,67,1,0,0
48,6.17,157,1,0,0
109,6.63,238,1,0,0
183,5.4,216,1,0,0
48,5.27,174,1,0,0
48,5.44,44,1,0,0
83,6.31,275,1,0,0
89,5.66,104,1,0,0
89,5.99,26,1,0,0
153,7.85,67,1,0,1
153,3.93,269,1,0,1
135,6.91,366,1,0,0
65,6.29,232,1,0,1
550,6.07,594,1,0,1
150,6.68,323,1,0,1
37,5.32,22,1,0,0
